Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Max Exposure,Roster Order
41852-103573,D,Jacob,Jacob Bryson,Bryson,0,0,3500,BUF@PHI,BUF,PHI,,,,0,
41852-82076,D,Jacob,Jacob MacDonald,MacDonald,7.599999905,2,3500,CAR@COL,COL,CAR,,,,0,
41852-79870,D,Jake,Jake Bischoff,Bischoff,5.599999905,4,3500,VGK@VAN,VGK,VAN,,,,0,
41852-116907,W,Jakob,Jakob Lilja,Lilja,4.640000153,10,3000,LA@CBJ,CBJ,LA,,,,0,
41852-66598,D,Jakub,Jakub Zboril,Zboril,0.800000012,2,3500,NYI@BOS,BOS,NYI,,,,0,
41852-66571,D,Jalen,Jalen Chatfield,Chatfield,1.49,0,3500,VGK@VAN,VAN,VGK,,,,0,
41852-82026,C,Jaret,Jaret Anderson-Dolan,Anderson-Dolan,4.159999847,5,3000,LA@CBJ,LA,CBJ,,,,0,
41852-8453,G,Jaroslav,Jaroslav Halak,Halak,22.34285627,14,8200,NYI@BOS,BOS,NYI,,,,0,
41852-9270,D,Jason,Jason Demers,Demers,5.239999898,30,3600,MIN@ARI,ARI,MIN,IR,Knee,,0,
41852-82170,W,Jason,Jason Robertson,Robertson,0,0,3000,DAL@TB,DAL,TB,,,,0,
41852-21686,W,Jason,Jason Zucker,Zucker,2.28,34,6300,MIN@ARI,MIN,ARI,O,Lower body,,0,
41852-62443,D,Jaycob,Jaycob Megna,Megna,4.714285714,28,3500,VGK@VAN,VGK,VAN,,,,0,
41852-37894,W,Jayson,Jayson Megna,Megna,1.799999952,8,3000,CAR@COL,COL,CAR,,,,0,
41852-42973,W,JC,JC Lipon,Lipon,0,0,3000,CHI@WPG,WPG,CHI,,,,0,
41852-42865,W,Jean-Sebastien,Jean-Sebastien Dea,Dea,0,1,3000,BUF@PHI,BUF,PHI,,,,0,
41852-66608,D,Jeremy,Jeremy Lauzon,Lauzon,3.349999905,16,3500,NYI@BOS,BOS,NYI,,,,0,
41852-117059,W,Jeremy,Jeremy McKenna,McKenna,0,0,3000,MON@CGY,CGY,MON,,,,0,
41852-104674,D,Jesper,Jesper Sellgren,Sellgren,0,0,3500,CAR@COL,CAR,COL,,,,0,
41852-97116,C,Jesperi,Jesperi Kotkaniemi,Kotkaniemi,5.222727342,22,4300,MON@CGY,MON,CGY,IR,Concussion,,0,
41852-103298,D,Jimmy,Jimmy Schuldt,Schuldt,11.19999981,1,3500,VGK@VAN,VGK,VAN,,,,0,
41852-117098,W,Joe,Joe Cox,Cox,0,0,3000,MON@CGY,MON,CGY,,,,0,
41852-73949,C,Joel,Joel Eriksson Ek,Eriksson Ek,1.4,30,4000,MIN@ARI,MIN,ARI,IR,Undisclosed,,0,
41852-103203,W,Joel,Joel Farabee,Farabee,1.48,27,3500,BUF@PHI,PHI,BUF,O,Suspension,,0,
41852-66710,D,Joel,Joel Hanley,Hanley,4.400000095,8,3500,DAL@TB,DAL,TB,,,,0,
41852-107990,W,Joel,Joel Kiviranta,Kiviranta,0,0,3000,DAL@TB,DAL,TB,,,,0,
41852-96780,W,Joel,Joel L'Esperance,L'Esperance,5.599999746,3,3000,DAL@TB,DAL,TB,,,,0,
41852-97118,W,Joel,Joel Teasdale,Teasdale,0,0,3000,MON@CGY,MON,CGY,,,,0,
41852-74031,D,John,John Gilmour,Gilmour,3.200000048,4,3500,BUF@PHI,BUF,PHI,,,,0,
41852-8860,D,John,John Moore,Moore,2.61,6,3500,NYI@BOS,BOS,NYI,,,,0,
41852-59246,W,John,John Quenneville,Quenneville,2.568421012,19,3000,CHI@WPG,CHI,WPG,,,,0,
41852-42417,W,Jonathan,Jonathan Drouin,Drouin,11.93684227,19,3000,MON@CGY,MON,CGY,IR,Wrist,,0,
41852-8412,G,Jonathan,Jonathan Quick,Quick,5.35,24,7700,LA@CBJ,LA,CBJ,,,,0,
41852-14484,W,Jordan,Jordan Szwarz,Szwarz,1.600000064,3,3000,NSH@OTT,OTT,NSH,,,,0,
41852-42772,W,Josh,Josh Anderson,Anderson,6.061538696,26,3000,LA@CBJ,CBJ,LA,IR,Shoulder,,0,
41852-103625,C,Josh,Josh Wilkins,Wilkins,0,0,3000,NSH@OTT,NSH,OTT,,,,0,
41852-59253,W,Joshua,Joshua Ho-Sang,Ho-Sang,4.079999924,10,3000,NYI@BOS,NYI,BOS,,,,0,
41852-70919,W,Julien,Julien Gauthier,Gauthier,0.3,5,3000,CAR@COL,CAR,COL,,,,0,
41852-58974,D,Julius,Julius Honka,Honka,4.910344617,29,3500,DAL@TB,DAL,TB,O,Contract dispute,,0,
41852-42984,W,Justin,Justin Bailey,Bailey,2.181818182,11,3000,VGK@VAN,VAN,VGK,,,,0,
41852-42786,W,Justin,Justin Dowling,Dowling,1.33,22,3300,DAL@TB,DAL,TB,,,,0,
41852-117193,D,Justin,Justin Murray,Murray,0,0,3500,NYI@BOS,NYI,BOS,,,,0,
41852-82112,D,Juuso,Juuso Valimaki,Valimaki,5.900000254,24,3500,MON@CGY,CGY,MON,O,Knee,,0,
41852-84324,G,Kaapo,Kaapo Kahkonen,Kahkonen,20.31999969,5,7300,MIN@ARI,MIN,ARI,,,,0,
41852-117050,D,Kaedan,Kaedan Korczak,Korczak,0,0,3500,VGK@VAN,VGK,VAN,,,,0,
41852-8731,D,Karl,Karl Alzner,Alzner,4.088888804,9,3500,MON@CGY,MON,CGY,,,,0,
41852-82973,W,Karson,Karson Kuhlman,Kuhlman,3.200000048,8,3000,NYI@BOS,BOS,NYI,IR,Leg,,0,
41852-117075,W,Keeghan,Keeghan Howdeshell,Howdeshell,0,0,3000,MIN@ARI,ARI,MIN,,,,0,
41852-14183,G,Keith,Keith Kinkaid,Kinkaid,8.400000254,6,7000,MON@CGY,MON,CGY,,,,0,
41852-15401,D,Kevan,Kevan Miller,Miller,5.989743746,39,3500,NYI@BOS,BOS,NYI,O,Kneecap,,0,
41852-12094,D,Kevin,Kevin Connauton,Connauton,4.800000191,1,3500,CAR@COL,COL,CAR,,,,0,
41852-66629,W,Kole,Kole Sherwood,Sherwood,3.73333327,3,3000,LA@CBJ,CBJ,LA,,,,0,
41852-8260,W,Kris,Kris Versteeg,Versteeg,0,0,3000,CHI@WPG,CHI,WPG,,,,0,
41852-97206,W,Kristian,Kristian Vesalainen,Vesalainen,2.239999962,5,3000,CHI@WPG,WPG,CHI,,,,0,
41852-43188,W,Kurtis,Kurtis Gabriel,Gabriel,2.909090909,22,3000,BUF@PHI,PHI,BUF,,,,0,
41852-66615,D,Kyle,Kyle Capobianco,Capobianco,5.142857143,7,3500,MIN@ARI,ARI,MIN,,,,0,
41852-62254,W,Kyle,Kyle Rau,Rau,3.46666654,6,3000,MIN@ARI,MIN,ARI,,,,0,
41852-15271,G,Laurent,Laurent Brossoit,Brossoit,11.75999985,10,7500,CHI@WPG,WPG,CHI,,,,0,
41852-43011,C,Laurent,Laurent Dauphin,Dauphin,4.800000191,1,3000,NSH@OTT,NSH,OTT,,,,0,
41852-84289,D,Lawrence,Lawrence Pilut,Pilut,4.96969697,33,3500,BUF@PHI,BUF,PHI,,,,0,
41852-23054,W,Leo,Leo Komarov,Komarov,4.29773,16,3200,NYI@BOS,NYI,BOS,,,,0,
41852-54809,G,Linus,Linus Ullmark,Ullmark,19.08000031,20,7200,BUF@PHI,BUF,PHI,,,,0,
41852-97153,W,Logan,Logan O'Connor,O'Connor,4.457142966,7,3000,CAR@COL,COL,CAR,,,,0,
41852-8322,W,Loui,Loui Eriksson,Eriksson,2.776470633,17,3000,VGK@VAN,VAN,VGK,,,,0,
41852-82953,D,Louie,Louie Belpedio,Belpedio,3.200000048,2,3500,MIN@ARI,MIN,ARI,,,,0,
41852-117068,W,Luka,Luka Burzan,Burzan,0,0,3000,CAR@COL,COL,CAR,,,,0,
41852-8688,D,Luke,Luke Schenn,Schenn,3.876923194,13,3500,DAL@TB,TB,DAL,,,,0,
41852-39240,W,Luke,Luke Witkowski,Witkowski,4.066666603,12,3000,DAL@TB,TB,DAL,,,,0,
41852-12280,W,Magnus,Magnus Paajarvi,Paajarvi,6.220000076,80,3000,NSH@OTT,OTT,NSH,,,,0,
41852-43131,G,Malcolm,Malcolm Subban,Subban,14.52307716,13,8000,VGK@VAN,VGK,VAN,,,,0,
41852-80391,W,Mario,Mario Kempe,Kempe,4.369230711,52,3000,LA@CBJ,LA,CBJ,,,,0,
41852-68644,C,Mark,Mark Jankowski,Jankowski,1.45,31,3000,MON@CGY,CGY,MON,,,,0,
41852-10797,C,Mark,Mark Letestu,Letestu,2.285714286,7,3000,CHI@WPG,WPG,CHI,IR,Illness,,0,
41852-62442,W,Markus,Markus Hannikainen,Hannikainen,3.818181818,44,3000,LA@CBJ,CBJ,LA,,,,0,
41852-70416,D,Markus,Markus Nutivaara,Nutivaara,6.4,10,3500,LA@CBJ,CBJ,LA,IR,Upper body,,0,
41852-43132,W,Martin,Martin Frk,Frk,3.456666565,30,3000,LA@CBJ,LA,CBJ,,,,0,
41852-8575,C,Martin,Martin Hanzal,Hanzal,7.042857034,7,3000,DAL@TB,DAL,TB,IR,Back,,0,
41852-117091,W,Mason,Mason Bergh,Bergh,0,0,3000,LA@CBJ,LA,CBJ,,,,0,
41852-117060,W,Mason,Mason Morelli,Morelli,0,0,3000,MON@CGY,CGY,MON,,,,0,
41852-117049,C,Mason,Mason Primeau,Primeau,0,0,3000,VGK@VAN,VGK,VAN,,,,0,
41852-82122,C,Mason,Mason Shaw,Shaw,0,0,3000,MIN@ARI,MIN,ARI,O,Knee,,0,
41852-66716,W,Mathieu,Mathieu Joseph,Joseph,2.34,31,3100,DAL@TB,TB,DAL,,,,0,
41852-73902,W,Mathieu,Mathieu Olivier,Olivier,2.400000095,8,3000,NSH@OTT,NSH,OTT,,,,0,
41852-9305,W,Mathieu,Mathieu Perreault,Perreault,6.851515336,33,3200,CHI@WPG,WPG,CHI,IR,Concussion,,0,
41852-12120,D,Matt,Matt Bartkowski,Bartkowski,8.399999619,2,3500,MIN@ARI,MIN,ARI,,,,0,
41852-8191,D,Matt,Matt Hunwick,Hunwick,3.314285823,14,3500,BUF@PHI,BUF,PHI,O,Neck,,0,
41852-11387,D,Matt,Matt Irwin,Irwin,5.72913,15,3500,NSH@OTT,NSH,OTT,,,,0,
41852-74099,W,Matt,Matt Luff,Luff,1.18,10,3200,LA@CBJ,LA,CBJ,,,,0,
41852-8675,C,Matt,Matt Stajan,Stajan,0,0,3000,MON@CGY,CGY,MON,,,,0,
41852-62293,C,Matthew,Matthew Peca,Peca,2,4,3000,MON@CGY,MON,CGY,IR,Knee,,0,
41852-117095,D,Max,Max Gottlieb,Gottlieb,0,0,3500,LA@CBJ,LA,CBJ,,,,0,
41852-54816,W,Max,Max McCormick,McCormick,2.91428566,14,3000,CAR@COL,CAR,COL,,,,0,
41852-102994,W,Max,Max Veronneau,Veronneau,2,4,3000,NSH@OTT,OTT,NSH,,,,0,
41852-117111,D,Maxence,Maxence Guenette,Guenette,0,0,3500,NSH@OTT,OTT,NSH,,,,0,
41852-74132,D,Maxime,Maxime Lajoie,Lajoie,1.600000024,4,3500,NSH@OTT,OTT,NSH,,,,0,
41852-66617,W,Michael,Michael Bunting,Bunting,4.320000076,5,3000,MIN@ARI,ARI,MIN,,,,0,
41852-12630,C,Michael,Michael Chaput,Chaput,3.650000095,32,3000,MIN@ARI,ARI,MIN,,,,0,
41852-59251,W,Michael,Michael Dal Colle,Dal Colle,1.17,26,3000,NYI@BOS,NYI,BOS,O,Upper body,,0,
41852-82098,G,Michael,Michael DiPietro,DiPietro,0.800000012,1,7000,VGK@VAN,VAN,VGK,,,,0,
41852-42795,W,Michael,Michael McCarron,McCarron,0,0,3000,MON@CGY,MON,CGY,,,,0,
41852-40039,W,Michael,Michael Raffl,Raffl,5.399999891,28,3000,BUF@PHI,PHI,BUF,IR,Finger,,0,
41852-8956,D,Michael,Michael Stone,Stone,1.34,18,3500,MON@CGY,CGY,MON,,,,0,
41852-15272,W,Micheal,Micheal Ferland,Ferland,5.085714068,14,3000,VGK@VAN,VAN,VGK,IR,Upper body,,0,
41852-39405,W,Miikka,Miikka Salomaki,Salomaki,4,5,3000,NSH@OTT,NSH,OTT,,,,0,
41852-104139,C,Mikael,Mikael Hakkarainen,Hakkarainen,0,0,3000,CHI@WPG,CHI,WPG,,,,0,
41852-103753,D,Mikey,Mikey Anderson,Anderson,0,0,3500,LA@CBJ,LA,CBJ,,,,0,
41852-117044,W,Mikhail,Mikhail Shalagin,Shalagin,0,0,3000,DAL@TB,TB,DAL,,,,0,
41852-8584,W,Mikkel,Mikkel Boedker,Boedker,2.933333397,6,3000,NSH@OTT,OTT,NSH,,,,0,
41852-8414,C,Mikko,Mikko Koivu,Koivu,7.549999782,28,4600,MIN@ARI,MIN,ARI,IR,Lower body,,0,
41852-11119,D,Nate,Nate Prosser,Prosser,2.453333282,15,3500,BUF@PHI,PHI,BUF,,,,0,
41852-58908,D,Nelson,Nelson Nogier,Nogier,3.200000048,1,3500,CHI@WPG,WPG,CHI,,,,0,
41852-117016,D,Nicholas,Nicholas Boka,Boka,0,0,3500,MIN@ARI,MIN,ARI,,,,0,
41852-79910,W,Nick,Nick Caamano,Caamano,3.799999873,12,3000,DAL@TB,DAL,TB,,,,0,
41852-68630,D,Nick,Nick Seeler,Seeler,3.46666654,6,3500,MIN@ARI,MIN,ARI,,,,0,
41852-82005,D,Nicolas,Nicolas Hague,Hague,6.06,26,3600,VGK@VAN,VGK,VAN,,,,0,2
41852-66678,C,Nicolas,Nicolas Roy,Roy,5.82857132,7,3000,VGK@VAN,VGK,VAN,,,,0,
41852-70375,D,Nikita,Nikita Zaitsev,Zaitsev,7.449999809,32,3500,NSH@OTT,OTT,NSH,IR,Lower body,,0,
41852-8270,D,Niklas,Niklas Hjalmarsson,Hjalmarsson,6.199999809,4,3500,MIN@ARI,ARI,MIN,IR,Lower leg,,0,
41852-58890,W,Nikolay,Nikolay Goldobin,Goldobin,0,1,3000,VGK@VAN,VAN,VGK,,,,0,
41852-97214,D,Noah,Noah Dobson,Dobson,1.41,10,3500,NYI@BOS,NYI,BOS,,,,0,
41852-66712,D,Noah,Noah Juulsen,Juulsen,6.742857434,21,3500,MON@CGY,MON,CGY,O,Head,,0,
41852-116947,W,Nolan,Nolan Foote,Foote,0,0,3000,DAL@TB,TB,DAL,,,,0,
41852-80992,C,Nolan,Nolan Patrick,Patrick,7.31388855,72,3000,BUF@PHI,PHI,BUF,O,Head,,0,
41852-97224,W,Oliver,Oliver Wahlstrom,Wahlstrom,2.311111026,9,3000,NYI@BOS,NYI,BOS,,,,0,
41852-80475,W,Oskar,Oskar Lindblom,Lindblom,11.02666626,30,4300,BUF@PHI,PHI,BUF,IR,Illness,,0,
41852-82825,C,Otto,Otto Koivula,Koivula,1.333333333,6,3000,NYI@BOS,NYI,BOS,,,,0,
41852-104175,D,Otto,Otto Leskinen,Leskinen,1.24,5,3500,MON@CGY,MON,CGY,,,,0,3
41852-84348,C,Par,Par Lindholm,Lindholm,2.520000076,20,3200,NYI@BOS,BOS,NYI,,,,0,
41852-116893,W,Parker,Parker MacKay,MacKay,0,0,3000,DAL@TB,DAL,TB,,,,0,
41852-54518,W,Patrick,Patrick Brown,Brown,0,0,3000,VGK@VAN,VGK,VAN,,,,0,
41852-11148,W,Paul,Paul Byron,Byron,3.74736826,19,3200,MON@CGY,MON,CGY,IR,Knee,,0,
41852-70325,D,Paul,Paul LaDue,LaDue,8,2,3500,LA@CBJ,LA,CBJ,,,,0,
41852-83213,G,Pavel,Pavel Francouz,Francouz,5.35,15,8700,CAR@COL,COL,CAR,,,,0,
41852-8472,G,Pekka,Pekka Rinne,Rinne,15.8315783,19,7500,NSH@OTT,NSH,OTT,,,,0,
41852-117042,C,Peter,Peter Abbandonato,Abbandonato,0,0,3000,DAL@TB,TB,DAL,,,,0,
41852-74134,W,Peter,Peter Cehlarik,Cehlarik,3.73333327,3,3000,NYI@BOS,BOS,NYI,,,,0,
41852-117069,D,Peter,Peter Tischke,Tischke,0,0,3500,CAR@COL,COL,CAR,,,,0,
41852-15400,G,Petr,Petr Mrazek,Mrazek,12.59,22,7900,CAR@COL,CAR,COL,,,,0,
41852-21521,W,Phil,Phil Varone,Varone,3.251063895,47,3000,MON@CGY,MON,CGY,,,,0,
41852-117191,C,Reece,Reece Newkirk,Newkirk,0,0,3000,NYI@BOS,NYI,BOS,,,,0,
41852-58972,W,Remi,Remi Elie,Elie,1.700000048,16,3000,BUF@PHI,BUF,PHI,,,,0,
41852-103095,W,Rhett,Rhett Gardner,Gardner,2,8,3000,DAL@TB,DAL,TB,,,,0,
41852-117057,D,Rob,Rob Hamilton,Hamilton,0,0,3500,MON@CGY,CGY,MON,,,,0,
41852-117000,D,Rob,Rob Michel,Michel,0,0,3500,BUF@PHI,PHI,BUF,,,,0,
41852-103211,W,Robert,Robert Carpenter,Carpenter,0,0,3000,NYI@BOS,NYI,BOS,,,,0,
41852-59269,D,Robert,Robert Hagg,Hagg,6.47167,20,3500,BUF@PHI,PHI,BUF,,,,0,3
41852-117053,W,Robert,Robert Lantosi,Lantosi,0,0,3000,NYI@BOS,BOS,NYI,,,,0,
41852-59144,D,Roland,Roland McKeown,McKeown,0,0,3500,CAR@COL,CAR,COL,,,,0,
41852-73969,W,Rudolfs,Rudolfs Balcers,Balcers,6.922222137,36,3000,NSH@OTT,OTT,NSH,,,,0,
41852-8520,W,Ryan,Ryan Callahan,Callahan,6.309615502,52,3000,NSH@OTT,OTT,NSH,O,Back,,0,
41852-23286,D,Ryan,Ryan Murray,Murray,1.8,24,3500,LA@CBJ,CBJ,LA,O,Upper body,,0,
41852-84361,W,Saku,Saku Maenalanen,Maenalanen,4.517647238,34,3000,CAR@COL,CAR,COL,,,,0,
41852-80379,D,Sami,Sami Niku,Niku,6.400000095,1,3500,CHI@WPG,WPG,CHI,,,,0,
41852-108386,C,Samuel,Samuel Asselin,Asselin,0,0,3000,NYI@BOS,BOS,NYI,,,,0,
41852-117192,D,Samuel,Samuel Bolduc,Bolduc,0,0,3500,NYI@BOS,NYI,BOS,,,,0,
41852-43000,D,Samuel,Samuel Morin,Morin,0,1,3500,BUF@PHI,PHI,BUF,IR,Knee,,0,
41852-117066,D,Sasha,Sasha Larocque,Larocque,0,0,3500,CAR@COL,COL,CAR,,,,0,
41852-117071,W,Sasha,Sasha Mutala,Mutala,0,0,3000,CAR@COL,COL,CAR,,,,0,
41852-37880,W,Scott,Scott Laughton,Laughton,1.54,19,3900,BUF@PHI,PHI,BUF,IR,Groin,,0,
41852-42918,W,Scott,Scott Sabourin,Sabourin,3.854545593,11,3000,NSH@OTT,OTT,NSH,IR,Concussion,,0,
41852-58879,C,Scott,Scott Wilson,Wilson,4.479999797,15,3000,BUF@PHI,BUF,PHI,O,Undisclosed,,0,
41852-8579,W,Scottie,Scottie Upshall,Upshall,0,0,3000,DAL@TB,DAL,TB,,,,0,
41852-68648,C,Sean,Sean Kuraly,Kuraly,5.06433,35,3400,NYI@BOS,BOS,NYI,,,,0,4
41852-82167,C,Sheldon,Sheldon Dries,Dries,3.200000048,1,3000,CAR@COL,COL,CAR,,,,0,
41852-113275,W,Simon,Simon Holmstrom,Holmstrom,0,0,3000,NYI@BOS,NYI,BOS,,,,0,
41852-38933,D,Slater,Slater Koekkoek,Koekkoek,4.685714177,14,3500,CHI@WPG,CHI,WPG,,,,0,
41852-58977,W,Sonny,Sonny Milano,Milano,5.856666565,30,3200,LA@CBJ,CBJ,LA,DTD,Upper body,,0,
41852-54482,D,Stephen,Stephen Johns,Johns,0,0,3500,DAL@TB,DAL,TB,IR,Head,,0,
41852-11295,D,Steven,Steven Kampfer,Kampfer,3.200000048,4,3500,NYI@BOS,BOS,NYI,,,,0,
41852-70117,D,Steven,Steven Santini,Santini,0.800000012,2,3500,NSH@OTT,NSH,OTT,,,,0,
41852-15270,W,Sven,Sven Baertschi,Baertschi,4.700000127,6,3000,VGK@VAN,VAN,VGK,,,,0,
41852-54479,W,T.J.,T.J. Tynan,Tynan,1.714285714,14,3000,CAR@COL,COL,CAR,,,,0,
41852-70924,W,Tage,Tage Thompson,Thompson,0,1,3400,BUF@PHI,BUF,PHI,IR,Upper body,,0,
41852-74100,C,Tanner,Tanner Fritz,Fritz,3.400000095,8,3000,NYI@BOS,NYI,BOS,,,,0,
41852-62310,C,Tanner,Tanner Kero,Kero,0,0,3000,DAL@TB,DAL,TB,,,,0,
41852-13629,D,Taylor,Taylor Fedun,Fedun,7.127272866,22,3500,DAL@TB,DAL,TB,,,,0,
41852-70251,G,Thatcher,Thatcher Demko,Demko,18.06666692,12,7000,VGK@VAN,VAN,VGK,IR,Concussion,,0,
41852-8633,G,Thomas,Thomas Greiss,Greiss,20.28235222,17,7600,NYI@BOS,NYI,BOS,,,,0,
41852-116900,D,Thomas,Thomas Harley,Harley,0,0,3500,DAL@TB,DAL,TB,,,,0,
41852-8411,D,Thomas,Thomas Hickey,Hickey,5.570000076,40,3500,NYI@BOS,NYI,BOS,,,,0,
41852-117104,C,Thomas,Thomas Novak,Novak,0,0,3000,NSH@OTT,NSH,OTT,,,,0,
41852-104141,C,Tim,Tim Soderlund,Soderlund,0,0,3000,CHI@WPG,CHI,WPG,,,,0,
41852-113273,D,Tobias,Tobias Bjornfot,Bjornfot,0,3,3500,LA@CBJ,LA,CBJ,,,,0,
41852-70927,C,Trent,Trent Frederic,Frederic,0.800000012,2,3000,NYI@BOS,BOS,NYI,,,,0,
41852-116547,W,Tristan,Tristan Scherwey,Scherwey,0,0,3000,NSH@OTT,OTT,NSH,,,,0,
41852-15298,C,Tyler,Tyler Graovac,Graovac,4.724999905,8,3200,VGK@VAN,VAN,VGK,IR,Lower body,,0,
41852-117012,C,Tyler,Tyler Sheehy,Sheehy,0,0,3000,MIN@ARI,MIN,ARI,,,,0,
41852-42997,W,Tyrell,Tyrell Goulbourne,Goulbourne,2.400000095,2,3000,VGK@VAN,VGK,VAN,,,,0,
41852-96800,D,Urho,Urho Vaakanainen,Vaakanainen,1.6,5,3500,NYI@BOS,BOS,NYI,,,,0,
41852-79860,D,Victor,Victor Mete,Mete,7.107692425,26,3500,MON@CGY,MON,CGY,IR,Ankle,,0,
41852-59207,W,Viktor,Viktor Arvidsson,Arvidsson,10.85454559,22,6400,NSH@OTT,NSH,OTT,IR,Lower body,,0,
41852-113288,D,Ville,Ville Heinola,Heinola,8.5625,8,3500,CHI@WPG,WPG,CHI,,,,0,
41852-73998,W,Vitaly,Vitaly Abramov,Abramov,8.399999619,2,3000,NSH@OTT,OTT,NSH,,,,0,
41852-8745,W,Vladimir,Vladimir Sobotka,Sobotka,4.75,16,3200,BUF@PHI,BUF,PHI,IR,Knee,,0,
41852-66404,C,Vladislav,Vladislav Kamenev,Kamenev,4.594117557,17,3000,CAR@COL,COL,CAR,,,,0,
41852-21650,D,Xavier,Xavier Ouellet,Ouellet,6.484210366,19,3500,MON@CGY,MON,CGY,,,,0,
41852-11237,W,Zac,Zac Rinaldo,Rinaldo,8.319999695,5,3100,MON@CGY,CGY,MON,,,,0,
41852-8169,D,Zach,Zach Bogosian,Bogosian,5.759999847,10,3500,BUF@PHI,BUF,PHI,,,,0,
41852-66605,W,Zach,Zach Senyshyn,Senyshyn,4.800000191,4,3000,NYI@BOS,BOS,NYI,,,,0,
41852-73990,W,Zack,Zack MacEwen,MacEwen,1.05,8,3000,VGK@VAN,VAN,VGK,,,,0,
41852-66599,G,Zane,Zane McIntyre,McIntyre,0,0,7000,VGK@VAN,VAN,VGK,,,,0,
